x1,name,age,photo,nationality,flag,overall,potential,club,club_logo,value,wage,special,acceleration,aggression,agility,balance,ball_control,composure,crossing,curve,dribbling,finishing,free_kick_accuracy,gk_diving,gk_handling,gk_kicking,gk_positioning,gk_reflexes,heading_accuracy,interceptions,jumping,long_passing,long_shots,marking,penalties,positioning,reactions,short_passing,shot_power,sliding_tackle,sprint_speed,stamina,standing_tackle,strength,vision,volleys,cam,cb,cdm,cf,cm,id,lam,lb,lcb,lcm,ldm,lf,lm,ls,lw,lwb,preferred_positions,ram,rb,rcb,rcm,rdm,rf,rm,rs,rw,rwb,st
9129,Benny,20,https://cdn.sofifa.org/48/18/players/234837.png,Portugal,https://cdn.sofifa.org/flags/38.png,66,76,CF Os Belenenses,https://cdn.sofifa.org/24/18/teams/1889.png,€1M,€2K,1682,74,48,78,69,66,67,57,62,67,40,55,14,9,6,10,11,48,26,54,66,43,46,60,68,68,70,58,60,75,54,48,53,68,51,65,50,55,63,62,234837,65,56,50,62,55,63,65,59,64,57,ST RM,65,56,50,62,55,63,65,59,64,57,59
9196,Ricardo Vaz,22,https://cdn.sofifa.org/48/18/players/221286.png,Portugal,https://cdn.sofifa.org/flags/38.png,66,78,CF Reus Deportiu,https://cdn.sofifa.org/24/18/teams/110854.png,€1.1M,€2K,1576,79,38,78,80,70,58,67,66,68,62,45,8,12,8,14,8,43,25,34,54,64,22,62,61,56,61,61,26,79,56,28,31,57,53,64,35,44,64,57,221286,64,47,35,57,44,64,65,60,66,50,LM RM,64,47,35,57,44,64,65,60,66,50,60
9284,Bruno Wilson,20,https://cdn.sofifa.org/48/18/players/236924.png,Portugal,https://cdn.sofifa.org/flags/38.png,66,74,SC Braga,https://cdn.sofifa.org/24/18/teams/1896.png,€825K,€3K,1447,58,49,40,42,45,56,35,30,43,21,32,9,15,14,8,8,69,62,68,56,26,64,45,29,57,63,46,65,48,64,66,90,29,51,43,65,60,42,49,236924,43,58,65,49,60,42,45,45,42,56,CB,43,58,65,49,60,42,45,45,42,56,45
9285,João Vasco,22,https://cdn.sofifa.org/48/18/players/239484.png,Portugal,https://cdn.sofifa.org/flags/38.png,66,73,Tondela,https://cdn.sofifa.org/24/18/teams/112516.png,€925K,€2K,1557,73,65,61,65,63,57,36,40,59,68,33,10,13,8,11,11,65,15,69,38,59,22,66,63,67,56,70,15,68,63,27,76,50,52,59,42,43,63,53,239484,59,42,42,53,43,63,58,65,60,43,ST,59,42,42,53,43,63,58,65,60,43,65
9303,Tomás Podstawski,22,https://cdn.sofifa.org/48/18/players/216449.png,Portugal,https://cdn.sofifa.org/flags/38.png,66,76,Vitória Setúbal,https://cdn.sofifa.org/24/18/teams/665.png,€900K,€2K,1630,53,69,62,67,61,60,37,33,55,28,36,8,12,8,10,12,65,70,72,63,42,66,45,43,60,66,70,64,63,68,68,69,50,35,54,67,65,53,59,216449,54,62,67,59,65,53,54,53,52,61,CB CDM,54,62,67,59,65,53,54,53,52,61,53
9512,Moreto Cassamá,19,https://cdn.sofifa.org/48/18/players/241071.png,Portugal,https://cdn.sofifa.org/flags/38.png,66,81,FC Porto,https://cdn.sofifa.org/24/18/teams/236.png,€1.4M,€2K,1803,74,70,84,92,70,70,58,65,69,59,56,10,13,13,8,6,54,45,59,62,61,42,58,66,68,67,67,46,73,67,55,42,65,59,67,53,58,67,65,241071,67,58,53,65,58,67,67,64,67,59,CAM CM,67,58,53,65,58,67,67,64,67,59,64
9626,Pedrinho,32,https://cdn.sofifa.org/48/18/players/186823.png,Portugal,https://cdn.sofifa.org/flags/38.png,66,66,CD Aves,https://cdn.sofifa.org/24/18/teams/666.png,€350K,€3K,1731,69,70,74,75,66,69,62,52,56,31,39,9,16,15,13,11,54,62,70,61,41,63,41,54,61,63,58,68,67,69,69,67,51,54,57,65,64,56,60,186823,57,65,65,60,64,56,59,54,57,65,LB RB,57,65,65,60,64,56,59,54,57,65,54
9674,Pedro Monteiro,23,https://cdn.sofifa.org/48/18/players/227539.png,Portugal,https://cdn.sofifa.org/flags/38.png,66,73,Estoril Praia,https://cdn.sofifa.org/24/18/teams/10020.png,€775K,€2K,1352,32,65,40,42,46,56,35,34,31,22,32,8,8,14,8,11,70,62,54,39,29,64,40,24,60,51,48,65,34,59,68,89,32,36,38,65,57,38,44,227539,38,55,65,44,57,38,39,42,36,53,CB,38,55,65,44,57,38,39,42,36,53,42
9696,N. Ferreira,35,https://cdn.sofifa.org/48/18/players/51159.png,Portugal,https://cdn.sofifa.org/flags/38.png,66,66,FC Thun,https://cdn.sofifa.org/24/18/teams/1715.png,€280K,€3K,1823,65,75,82,80,63,63,70,69,61,63,61,11,6,11,6,16,45,38,71,60,66,45,73,72,59,64,72,47,75,63,52,58,63,61,64,53,56,65,61,51159,64,56,53,61,56,65,65,63,65,57,CM CAM RM LM,64,56,53,61,56,65,65,63,65,57,63
9708,Pité,22,https://cdn.sofifa.org/48/18/players/235225.png,Portugal,https://cdn.sofifa.org/flags/38.png,66,73,Tondela,https://cdn.sofifa.org/24/18/teams/112516.png,€750K,€2K,1728,62,70,58,52,71,63,59,56,69,33,41,9,14,6,5,12,64,60,63,56,41,62,54,66,69,68,63,64,58,73,67,72,66,45,63,66,66,62,65,235225,63,65,66,65,66,62,64,59,62,65,LB,63,65,66,65,66,62,64,59,62,65,59
9731,João Silva,27,https://cdn.sofifa.org/48/18/players/220127.png,Portugal,https://cdn.sofifa.org/flags/38.png,66,67,CD Feirense,https://cdn.sofifa.org/24/18/teams/10019.png,€750K,€4K,1513,65,67,59,59,70,69,28,38,62,66,30,10,14,7,6,13,70,11,70,29,55,12,65,65,65,40,66,20,66,72,16,81,46,70,57,39,38,61,49,220127,57,39,39,49,38,61,56,65,58,40,ST,57,39,39,49,38,61,56,65,58,40,65
9743,João Góis,27,https://cdn.sofifa.org/48/18/players/229601.png,Portugal,https://cdn.sofifa.org/flags/38.png,66,67,FC Paços de Ferreira,https://cdn.sofifa.org/24/18/teams/1892.png,€600K,€3K,1659,69,64,74,77,63,58,56,43,60,28,36,14,8,12,6,8,63,67,71,41,32,68,47,48,68,53,66,68,73,62,70,53,49,42,54,65,61,55,54,229601,54,65,65,54,61,55,57,54,56,64,RB,54,65,65,54,61,55,57,54,56,64,54
9751,Hildeberto Pereira,21,https://cdn.sofifa.org/48/18/players/231394.png,Portugal,https://cdn.sofifa.org/flags/38.png,66,78,Legia Warszawa,https://cdn.sofifa.org/24/18/teams/1871.png,€1M,€2K,1898,83,88,80,75,68,69,56,62,73,54,33,13,9,14,14,11,62,57,74,59,49,65,58,73,67,64,70,57,86,72,65,70,57,60,66,66,65,67,64,231394,66,65,66,64,65,67,68,67,67,65,RM RB,66,65,66,64,65,67,68,67,67,65,67
9856,Pedro Pinto,22,https://cdn.sofifa.org/48/18/players/235257.png,Portugal,https://cdn.sofifa.org/flags/38.png,66,70,Vitória Setúbal,https://cdn.sofifa.org/24/18/teams/665.png,€700K,€2K,1493,63,70,45,53,63,58,53,40,50,30,32,11,6,14,12,14,67,65,74,39,26,64,39,31,64,46,42,62,51,61,66,74,33,33,46,65,58,47,48,235257,46,61,65,48,58,47,50,48,48,59,RB CB,46,61,65,48,58,47,50,48,48,59,48
9871,Rochinha,22,https://cdn.sofifa.org/48/18/players/222461.png,Portugal,https://cdn.sofifa.org/flags/38.png,66,74,Boavista FC,https://cdn.sofifa.org/24/18/teams/1898.png,€950K,€2K,1622,76,41,79,82,66,59,62,54,67,63,50,9,11,15,14,15,35,25,41,59,63,26,57,56,68,68,64,24,73,66,27,42,62,62,65,37,47,65,60,222461,65,47,37,60,47,65,66,61,66,51,LM CAM,65,47,37,60,47,65,66,61,66,51,61
9967,Carlos Henriques,23,https://cdn.sofifa.org/48/18/players/238868.png,Portugal,https://cdn.sofifa.org/flags/38.png,65,70,Portimonense SC,https://cdn.sofifa.org/24/18/teams/10031.png,€525K,€2K,955,26,22,37,55,12,28,11,14,9,9,14,64,66,64,63,66,10,7,61,36,9,8,14,5,61,22,30,14,18,22,14,60,23,9,NA,NA,NA,NA,NA,238868,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,GK,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10103,Augusto,29,https://cdn.sofifa.org/48/18/players/209471.png,Portugal,https://cdn.sofifa.org/flags/38.png,65,65,Śląsk Wrocław,https://cdn.sofifa.org/24/18/teams/111092.png,€400K,€3K,1669,71,78,67,63,64,62,54,41,61,44,40,12,13,10,9,7,52,63,57,62,46,64,41,59,62,65,29,66,64,72,71,70,56,36,60,65,66,58,62,209471,60,64,65,62,66,58,61,54,60,64,LB,60,64,65,62,66,58,61,54,60,64,54
10160,Bruno Leite,22,https://cdn.sofifa.org/48/18/players/236877.png,Portugal,https://cdn.sofifa.org/flags/38.png,65,75,FK Haugesund,https://cdn.sofifa.org/24/18/teams/1463.png,€850K,€1K,1723,75,53,74,65,66,59,54,62,68,45,43,10,14,15,13,10,42,60,50,64,55,49,44,57,63,67,58,62,71,78,62,63,63,48,64,58,63,62,64,236877,64,62,58,64,63,62,64,58,63,64,CM,64,62,58,64,63,62,64,58,63,64,58
10174,Diogo Queirós,18,https://cdn.sofifa.org/48/18/players/234576.png,Portugal,https://cdn.sofifa.org/flags/38.png,65,78,FC Porto,https://cdn.sofifa.org/24/18/teams/236.png,€850K,€2K,1420,61,76,51,65,63,51,24,29,52,21,20,10,15,7,6,15,66,66,74,29,16,58,38,21,66,56,55,60,65,55,66,64,30,20,45,64,58,46,47,234576,45,59,64,47,58,46,47,46,45,57,CB,45,59,64,47,58,46,47,46,45,57,46
10186,R. Lameiras,22,https://cdn.sofifa.org/48/18/players/225363.png,Portugal,https://cdn.sofifa.org/flags/38.png,65,72,Plymouth Argyle,https://cdn.sofifa.org/24/18/teams/1929.png,€750K,€3K,1720,69,56,90,80,65,61,58,63+11,72,55,57,10,14,13,8,15,40,48,68,63,47,41,55,60,50,64,63,49,68+6,64+2,48,40+10,68,59,64,49,55,62,61,225363,64,54,49,61,55,62,64,57,64,57,LM RM CAM,64,54,49,61,55,62,64,57,64,57,57
10258,Ruca,26,https://cdn.sofifa.org/48/18/players/229475.png,Portugal,https://cdn.sofifa.org/flags/38.png,65,66,Tondela,https://cdn.sofifa.org/24/18/teams/112516.png,€525K,€2K,1835,64,76,57,48,68,60,73,74,64,55,71,12,11,14,5,5,62,65,34,67,69,66,67,66,69,68,80,63,54,49,67,82,59,51,64,67,66,65,65,229475,64,64,67,65,66,65,64,65,64,64,LW LB,64,64,67,65,66,65,64,65,64,64,65
10301,Patrão,27,https://cdn.sofifa.org/48/18/players/215151.png,Portugal,https://cdn.sofifa.org/flags/38.png,65,66,Grupo Desportivo de Chaves,https://cdn.sofifa.org/24/18/teams/518.png,€600K,€3K,1744,72,62,76,78,67,56,51,60,64,54,49,10,10,15,13,13,58,53,69,69,49,47,51,59,57,73,64,51,64,66,60,54,61,45,64,57,61,62,64,215151,64,58,57,64,61,62,63,60,62,59,CM,64,58,57,64,61,62,63,60,62,59,60
10368,Pedro Silva,20,https://cdn.sofifa.org/48/18/players/239999.png,Portugal,https://cdn.sofifa.org/flags/38.png,65,77,Sporting CP,https://cdn.sofifa.org/24/18/teams/237.png,€775K,€2K,939,29,28,24,38,16,34,12,10,5,9,12,69,58,59,59,67,14,8,64,15,5,8,13,8,68,29,25,12,30,19,14,53,50,9,NA,NA,NA,NA,NA,239999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,GK,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10391,Gus Ledes,24,https://cdn.sofifa.org/48/18/players/204676.png,Portugal,https://cdn.sofifa.org/flags/38.png,65,72,CF Reus Deportiu,https://cdn.sofifa.org/24/18/teams/110854.png,€750K,€2K,1792,69,58,75,80,67,58,76,74,62,51,72,8,15,12,9,8,48,54,61,63,57,47,53,61,59,71,72,49,65,68,58,58,68,44,65,55,60,63,64,204676,65,60,55,64,60,63,66,60,65,62,CDM CM,65,60,55,64,60,63,66,60,65,62,60
10602,Rui Vieira,25,https://cdn.sofifa.org/48/18/players/206011.png,Portugal,https://cdn.sofifa.org/flags/38.png,65,68,Rio Ave FC,https://cdn.sofifa.org/24/18/teams/744.png,€475K,€2K,1122,49,24,59,43,22,25,14,13,18,13,18,67,64,57,NA,65,14,20,68,21,18,17,15,15,58,31,20,15,45,38,12,65,39,21,NA,NA,NA,NA,NA,206011,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,GK,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10605,Janota,30,https://cdn.sofifa.org/48/18/players/234939.png,Portugal,https://cdn.sofifa.org/flags/38.png,65,65,Tondela,https://cdn.sofifa.org/24/18/teams/112516.png,€350K,€2K,956,26,20,36,25,18,37,12,13,12,11,13,66,69,58,57,68,13,13,34,23,16,10,19,14,59,27,21,12,32,19,14,77,32,17,NA,NA,NA,NA,NA,234939,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,GK,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10658,João Graça,22,https://cdn.sofifa.org/48/18/players/233414.png,Portugal,https://cdn.sofifa.org/flags/38.png,65,73,CD Feirense,https://cdn.sofifa.org/24/18/teams/10019.png,€775K,€3K,1709,66,62,68,70,68,57,42,45,64,45,66,7,8,12,12,8,54,65,54,64,56,44,51,57,68,68,69,51,67,72,61,61,56,48,62,58,63,62,64,233414,62,60,58,64,63,62,62,60,60,61,CM,62,60,58,64,63,62,62,60,60,61,60
10673,Francisco Afonso,20,https://cdn.sofifa.org/48/18/players/233930.png,Portugal,https://cdn.sofifa.org/flags/38.png,65,75,FC Paços de Ferreira,https://cdn.sofifa.org/24/18/teams/1892.png,€750K,€2K,1636,77,59,70,74,65,58,57,53,67,36,39,7,10,7,9,9,50,63,70,48,35,66,43,55,60,53,49,68,76,63,69,47,50,32,57,62,60,57,56,233930,57,64,62,56,60,57,60,53,59,64,RB,57,64,62,56,60,57,60,53,59,64,53
10794,Nuno Tomás,21,https://cdn.sofifa.org/48/18/players/231142.png,Portugal,https://cdn.sofifa.org/flags/38.png,65,68,CF Os Belenenses,https://cdn.sofifa.org/24/18/teams/1889.png,€575K,€2K,1422,60,67,50,56,47,57,31,29,42,27,31,8,8,9,10,10,66,58,83,37,26,58,43,24,57,51,46,64,58,62,66,80,30,28,41,64,55,42,44,231142,41,57,64,44,55,42,43,45,42,54,CB,41,57,64,44,55,42,43,45,42,54,45
10800,Frédéric Maciel,23,https://cdn.sofifa.org/48/18/players/229608.png,Portugal,https://cdn.sofifa.org/flags/38.png,65,71,Moreirense FC,https://cdn.sofifa.org/24/18/teams/1900.png,€750K,€2K,1610,78,58,78,73,66,65,61,53,69,59,55,14,13,10,9,11,51,17,36,52,61,20,67,64,63,54,70,30,76,58,27,51,50,56,62,38,43,64,55,229608,62,46,38,55,43,64,63,63,65,48,LW RW,62,46,38,55,43,64,63,63,65,48,63
10880,Filipe Oliveira,23,https://cdn.sofifa.org/48/18/players/240893.png,Portugal,https://cdn.sofifa.org/flags/38.png,65,70,CS Marítimo,https://cdn.sofifa.org/24/18/teams/1893.png,€725K,€3K,1661,44,48,58,42,70,61,58,71,64,54,57,6,5,9,7,6,49,48,49,66,58,38,70,60,63,72,73,48,50,66,52,78,66,56,64,53,59,62,65,240893,64,54,53,65,59,62,62,61,61,57,CM CAM,64,54,53,65,59,62,62,61,61,57,61
10930,Tavares,18,https://cdn.sofifa.org/48/18/players/240136.png,Portugal,https://cdn.sofifa.org/flags/38.png,64,75,CD Feirense,https://cdn.sofifa.org/24/18/teams/10019.png,€700K,€2K,1671,70,53,66,75,69,64,49,64,65,45,45,13,13,12,12,9,52,36,51,66,48,38,59,60,69,70,75,43,64,73,47,47,59,54,63,48,56,63,63,240136,63,54,48,63,56,63,63,60,62,56,CAM CM,63,54,48,63,56,63,63,60,62,56,60
10960,Luís Ribeiro,25,https://cdn.sofifa.org/48/18/players/220432.png,Portugal,https://cdn.sofifa.org/flags/38.png,64,68,Estoril Praia,https://cdn.sofifa.org/24/18/teams/10020.png,€425K,€2K,1085,53,31,60,50,19,46,13,12,18,12,11,67,63,55,58,66,13,21,62,17,13,11,29,12,67,18,11,17,52,30,17,64,32,11,NA,NA,NA,NA,NA,220432,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,GK,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11044,Ricardo Moura,28,https://cdn.sofifa.org/48/18/players/240416.png,Portugal,https://cdn.sofifa.org/flags/38.png,64,64,Tondela,https://cdn.sofifa.org/24/18/teams/112516.png,€325K,€2K,899,18,21,32,43,15,24,14,13,9,8,12,68,66,63,63,61,10,8,63,19,8,9,14,6,54,27,20,10,20,28,14,44,30,9,NA,NA,NA,NA,NA,240416,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,GK,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11080,Ricardo Fernandes,22,https://cdn.sofifa.org/48/18/players/239657.png,Portugal,https://cdn.sofifa.org/flags/38.png,64,67,CF Os Belenenses,https://cdn.sofifa.org/24/18/teams/1889.png,€400K,€2K,866,18,16,31,26,12,25,14,14,8,8,14,61,61,63,64,65,13,12,30,18,7,6,10,4,61,23,22,11,30,23,12,55,45,9,NA,NA,NA,NA,NA,239657,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,GK,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11174,João Sousa,22,https://cdn.sofifa.org/48/18/players/226624.png,Portugal,https://cdn.sofifa.org/flags/38.png,64,74,Moreirense FC,https://cdn.sofifa.org/24/18/teams/1900.png,€625K,€2K,1336,50,64,47,49,54,54,23,23,35,25,29,13,9,6,11,13,62,59,52,30,25,65,35,30,62,55,35,62,50,62,69,72,35,25,43,63,57,42,46,226624,43,57,63,46,57,42,42,43,41,54,CB,43,57,63,46,57,42,42,43,41,54,43
11233,Diogo Leite,18,https://cdn.sofifa.org/48/18/players/234575.png,Portugal,https://cdn.sofifa.org/flags/38.png,64,78,FC Porto,https://cdn.sofifa.org/24/18/teams/236.png,€850K,€2K,1343,56,73,44,55,65,47,24,21,31,20,20,7,5,10,8,10,68,59,59,31,17,62,38,28,53,54,59,54,62,56,64,74,34,22,42,63,56,43,45,234575,42,56,63,45,56,43,43,46,41,53,CB,42,56,63,45,56,43,43,46,41,53,46
11393,R. Almeida-Santos,22,https://cdn.sofifa.org/48/18/players/212090.png,Portugal,https://cdn.sofifa.org/flags/38.png,64,72,Barnet,https://cdn.sofifa.org/24/18/teams/135.png,€575K,€3K,1442,75,59,64,52,42,65,29,30,40,38,29,8,14,14,9,16,59,61,85,44,17,61,25,22,55,48,35,63,74,68,63,85,29,29,41,63,56,42,44,212090,41,58,63,44,56,42,45,45,43,55,CB,41,58,63,44,56,42,45,45,43,55,45
11410,Zé Pedro,20,https://cdn.sofifa.org/48/18/players/239486.png,Portugal,https://cdn.sofifa.org/flags/38.png,64,75,CD Feirense,https://cdn.sofifa.org/24/18/teams/10019.png,€775K,€3K,1651,68,43,69,75,68,54,45,66,66,64,52,14,15,14,7,8,54,24,46,56,61,29,70,66,68,61,76,28,73,59,25,51,58,72,64,40,46,66,58,239486,64,46,40,58,46,66,63,65,64,48,RM LM,64,46,40,58,46,66,63,65,64,48,65
11589,João Gamboa,20,https://cdn.sofifa.org/48/18/players/228782.png,Portugal,https://cdn.sofifa.org/flags/38.png,64,74,CS Marítimo,https://cdn.sofifa.org/24/18/teams/1893.png,€725K,€2K,1676,60,65,59,56,64,59,46,42,60,48,46,9,11,6,10,16,62,57,64,68,55,51,47,57,63,66,64,56,61,70,63,74,58,42,60,61,63,60,63,228782,60,59,61,63,63,60,60,59,58,59,CDM CM,60,59,61,63,63,60,60,59,58,59,59
11659,Rafinha,25,https://cdn.sofifa.org/48/18/players/205500.png,Portugal,https://cdn.sofifa.org/flags/38.png,64,66,Vitória Setúbal,https://cdn.sofifa.org/24/18/teams/665.png,€550K,€3K,1641,83,34,91,93,69,58,49,54,63,44,51,13,9,10,8,10,43,40,59,61,46,41,61,53,57,69,60,50,85,52,44,30,62,47,63,46,52,61,60,205500,63,55,46,60,52,61,63,56,63,56,CAM LM,63,55,46,60,52,61,63,56,63,56,56
11713,Verdasca,20,https://cdn.sofifa.org/48/18/players/233413.png,Portugal,https://cdn.sofifa.org/flags/38.png,64,75,Real Zaragoza,https://cdn.sofifa.org/24/18/teams/244.png,€675K,€2K,1454,51,72,59,58,45,53,33,35,42,24,34,13,7,14,5,7,60,59,78,45,30,62,47,26,55,57,50,63,63,63,64,74,29,30,42,63,57,42,46,233413,42,57,63,46,57,42,44,44,42,55,CB,42,57,63,46,57,42,44,44,42,55,44
11837,Pedrosa,20,https://cdn.sofifa.org/48/18/players/237541.png,Portugal,https://cdn.sofifa.org/flags/38.png,64,76,Vitória Setúbal,https://cdn.sofifa.org/24/18/teams/665.png,€725K,€2K,1683,64,64,54,61,67,59,50,50,65,37,41,13,12,10,13,9,53,55,64,70,50,54,52,58,59,73,64,55,60,70,60,65,65,46,63,59,63,60,65,237541,63,59,59,65,63,60,62,57,60,60,CM CDM,63,59,59,65,63,60,62,57,60,60,57
11921,Gilson Costa,20,https://cdn.sofifa.org/48/18/players/237561.png,Portugal,https://cdn.sofifa.org/flags/38.png,64,74,Boavista FC,https://cdn.sofifa.org/24/18/teams/1898.png,€650K,€2K,1625,64,70,66,61,59,68,38,39,58,30,41,10,9,7,9,7,58,66,72,58,46,58,49,40,65,64,70,54,60,71,64,74,50,38,55,63,63,54,58,237561,55,60,63,58,63,54,55,53,53,60,CDM,55,60,63,58,63,54,55,53,53,60,53
11959,Jardel,19,https://cdn.sofifa.org/48/18/players/237315.png,Portugal,https://cdn.sofifa.org/flags/38.png,63,74,RC Deportivo de La Coruña,https://cdn.sofifa.org/24/18/teams/242.png,€625K,€3K,1467,67,32,56,62,63,50,56,43,65,68,45,8,6,14,8,9,53,22,44,49,60,23,50,60,54,60,62,26,70,46,21,63,45,57,59,37,41,61,52,237315,59,42,37,52,41,61,60,62,61,45,RM LM ST,59,42,37,52,41,61,60,62,61,45,62
11980,Nuno Macedo,18,https://cdn.sofifa.org/48/18/players/240135.png,Portugal,https://cdn.sofifa.org/flags/38.png,63,72,Moreirense FC,https://cdn.sofifa.org/24/18/teams/1900.png,€375K,€1K,910,28,22,34,41,16,31,14,13,7,8,13,59,66,63,69,57,13,12,58,26,6,7,13,7,55,25,17,12,30,27,10,43,34,5,NA,NA,NA,NA,NA,240135,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,GK,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12052,Pedro Neto,17,https://cdn.sofifa.org/48/18/players/238616.png,Portugal,https://cdn.sofifa.org/flags/38.png,63,80,Lazio,https://cdn.sofifa.org/24/18/teams/46.png,€750K,€2K,1499,64,32,86,80,68,58,38,54,65,64,40,6,13,7,12,6,51,16,53,44,63,17,62,64,65,60,62,15,67,59,19,40,56,51,63,32,40,64,55,238616,63,40,32,55,40,64,60,62,62,43,ST,63,40,32,55,40,64,60,62,62,43,62
12078,Diogo Sousa,23,https://cdn.sofifa.org/48/18/players/240414.png,Portugal,https://cdn.sofifa.org/flags/38.png,63,69,Vitória Setúbal,https://cdn.sofifa.org/24/18/teams/665.png,€425K,€1K,1477,75,54,56,75,45,66,56,32,62,31,35,6,9,6,13,6,47,60,55,32,35,65,43,54,54,50,32,67,77,66,68,43,35,33,49,58,54,50,48,240414,49,62,58,48,54,50,53,47,53,61,RM RB,49,62,58,48,54,50,53,47,53,61,47
12243,João Queirós,19,https://cdn.sofifa.org/48/18/players/239949.png,Portugal,https://cdn.sofifa.org/flags/38.png,63,78,1. FC Köln,https://cdn.sofifa.org/24/18/teams/31.png,€725K,€3K,1399,47,65,48,51,46,56,35,44,38,28,28,6,6,7,8,6,62,65,58,48,32,56,46,27,54,53,48,61,52,64,66,79,30,35,41,62,57,41,46,239949,41,56,62,46,57,41,43,44,40,54,CB,41,56,62,46,57,41,43,44,40,54,44
12270,Kiko,20,https://cdn.sofifa.org/48/18/players/239447.png,Portugal,https://cdn.sofifa.org/flags/38.png,63,73,Vitória Guimarães,https://cdn.sofifa.org/24/18/teams/1887.png,€525K,€2K,1678,62,58,55,66,68,54-4,42,48,64,41,39,13,12,6,6,9,52,60,59,63,70,63,48,40,51,68,76,60,65,62,64,70,53,65,59,62,62,58,61,239447,59,60,62,61,62,58,58,57,57,60,CM CDM,59,60,62,61,62,58,58,57,57,60,57
12281,S. Jombati,29,https://cdn.sofifa.org/48/18/players/204635.png,Portugal,https://cdn.sofifa.org/flags/38.png,63,63,Wycombe Wanderers,https://cdn.sofifa.org/24/18/teams/1933.png,€280K,€3K,1632,72,49,73,58,60,55,59,59,56,27,55,12,15,8,7,15,59,60,75,54,31,59,37,44,50,58,51,61,66,83,64,73,47,35,52,61,60,51,55,204635,52,62,61,55,60,51,56,50,53,62,CB LB RB,52,62,61,55,60,51,56,50,53,62,50
12320,Filipe Mendes,32,https://cdn.sofifa.org/48/18/players/184678.png,Portugal,https://cdn.sofifa.org/flags/38.png,63,63,CF Os Belenenses,https://cdn.sofifa.org/24/18/teams/1889.png,€210K,€1K,1021,39,26,39,43,14,47,16,16,20,9,20,64,61,59,62,63,14,17,61,19,10,14,13,11,56,21,25,13,39,25,12,62,47,11,NA,NA,NA,NA,NA,184678,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,GK,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12815,João Pereira,27,https://cdn.sofifa.org/48/18/players/198899.png,Portugal,https://cdn.sofifa.org/flags/38.png,63,64,Odense Boldklub,https://cdn.sofifa.org/24/18/teams/272.png,€350K,€3K,1717,65,70,71,65,60,64,62,47,56,38,59,8,15,13,11,13,61,63,84,56,41,57,48,38,56,59,55,60,74,69,61,77,60,45,55,63,61,54,57,198899,55,62,63,57,61,54,58,53,56,62,CB LB,55,62,63,57,61,54,58,53,56,62,53
12870,João Pinho,25,https://cdn.sofifa.org/48/18/players/235010.png,Portugal,https://cdn.sofifa.org/flags/38.png,62,66,FC Paços de Ferreira,https://cdn.sofifa.org/24/18/teams/1892.png,€280K,€2K,980,39,18,51,36,13,28,12,12,7,8,11,61,66,57,65,57,13,7,56,19,8,6,18,8,54,22,35,11,48,20,12,68,56,6,NA,NA,NA,NA,NA,235010,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,GK,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12896,Duarte Valente,17,https://cdn.sofifa.org/48/18/players/240651.png,Portugal,https://cdn.sofifa.org/flags/38.png,62,74,Estoril Praia,https://cdn.sofifa.org/24/18/teams/10020.png,€475K,€1K,1641,65,63,64,62,65,56,47,44,62,46,39,12,12,6,9,7,54,61,60,58,42,57,49,58,68,65,61,60,65,64,63,58,56,39,60,61,62,60,61,240651,60,61,61,61,62,60,60,58,59,61,CDM CM,60,61,61,61,62,60,60,58,59,61,58
12955,João Novais,23,https://cdn.sofifa.org/48/18/players/229406.png,Portugal,https://cdn.sofifa.org/flags/38.png,62,67,Rio Ave FC,https://cdn.sofifa.org/24/18/teams/744.png,€400K,€2K,1662,66,48,60,69,68,58,56,59,67,45,69,5,12,8,11,10,45,45,53,75,40,47,55,49,58,73,77,53,67,58,47,68,53,46,61,53,58,60,61,229406,61,56,53,61,58,60,62,58,60,58,CM,61,56,53,61,58,60,62,58,60,58,58
